step	cost_avg	cost_best	solution_best
141   	    368.908   	    368.911	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.642042, -646.987484);  }
142   	    368.908   	    368.911	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.641018, -646.980966);  }
143   	    368.909   	    368.912	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.641616, -646.979900);  }
144   	    368.909   	    368.912	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.643397, -646.982007);  }
145   	    368.909   	    368.912	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.649311, -646.979339);  }
146   	     368.91   	    368.912	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.649311, -646.979339);  }
147   	     368.91   	    368.913	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.653592, -646.981190);  }
148   	     368.91   	    368.913	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.655517, -646.980306);  }
149   	     368.91   	    368.913	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.663163, -646.983475);  }
150   	    368.911   	    368.914	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.664239, -646.976569);  }
151   	    368.911   	    368.914	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.664239, -646.976569);  }
152   	    368.911   	    368.914	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.667502, -646.977004);  }
153   	    368.912   	    368.914	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.673329, -646.984300);  }
154   	    368.912   	    368.915	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.676347, -646.976636);  }
155   	    368.912   	    368.915	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.676347, -646.976636);  }
156   	    368.912   	    368.915	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.676347, -646.976636);  }
157   	    368.913   	    368.915	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.682225, -646.984040);  }
158   	    368.913   	    368.916	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.685221, -646.977281);  }
159   	    368.913   	    368.916	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.688666, -646.976821);  }
160   	    368.914   	    368.916	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.694848, -646.982209);  }
161   	    368.914   	    368.917	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.695320, -646.977852);  }
162   	    368.914   	    368.917	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.699033, -646.979936);  }
163   	    368.915   	    368.917	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.701532, -646.977559);  }
164   	    368.915   	    368.917	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.701532, -646.977559);  }
165   	    368.915   	    368.918	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.708950, -646.979658);  }
166   	    368.915   	    368.918	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.708812, -646.978317);  }
167   	    368.916   	    368.918	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.709618, -646.977939);  }
168   	    368.916   	    368.918	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.709618, -646.977939);  }
169   	    368.916   	    368.918	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.709618, -646.977939);  }
170   	    368.917   	    368.918	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713119, -646.980200);  }
171   	    368.917   	    368.918	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.712543, -646.979351);  }
172   	    368.917   	    368.919	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713581, -646.979369);  }
173   	    368.917   	    368.919	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713489, -646.979050);  }
174   	    368.917   	    368.919	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713443, -646.978847);  }
175   	    368.917   	    368.919	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713443, -646.978847);  }
176   	    368.918   	    368.919	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713443, -646.978847);  }
177   	    368.918   	    368.919	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713521, -646.978912);  }
178   	    368.918   	    368.919	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713941, -646.979342);  }
179   	    368.918   	    368.919	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713941, -646.979342);  }
180   	    368.918   	    368.919	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713915, -646.979303);  }
181   	    368.918   	    368.919	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713790, -646.979124);  }
182   	    368.918   	    368.919	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713830, -646.979136);  }
183   	    368.918   	    368.919	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713830, -646.979136);  }
184   	    368.918   	    368.919	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713830, -646.979136);  }
185   	    368.918   	    368.919	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713830, -646.979136);  }
186   	    368.918   	    368.919	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713830, -646.979136);  }
187   	    368.918   	    368.919	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713830, -646.979136);  }
188   	    368.918   	    368.919	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713856, -646.979164);  }
189   	    368.918   	    368.919	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713856, -646.979164);  }
190   	    368.918   	    368.919	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713856, -646.979164);  }
191   	    368.918   	    368.919	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713856, -646.979164);  }
192   	    368.918   	    368.919	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713856, -646.979164);  }
193   	    368.918   	    368.919	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713856, -646.979164);  }
194   	    368.918   	    368.919	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713856, -646.979164);  }
195   	    368.919   	    368.919	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161);  }
196   	    368.919   	    368.919	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161);  }
197   	    368.919   	    368.919	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161);  }
198   	    368.919   	    368.919	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161);  }
199   	    368.919   	    368.919	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161);  }
0   	    309.141   	    395.055	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[129325] = Complex(1256.842181, -713.657372);  }
1   	    316.742   	     413.23	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[118483] = Complex(1775.354596, -951.935188);  }
2   	    322.807   	     413.23	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[118483] = Complex(1775.354596, -951.935188);  }
3   	    327.688   	     413.23	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[118483] = Complex(1775.354596, -951.935188);  }
4   	     333.67   	    414.305	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[118983] = Complex(1726.953256, -930.226136);  }
5   	    340.375   	    414.337	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120327] = Complex(1737.157833, -929.315145);  }
6   	     346.38   	    421.393	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[119206] = Complex(1752.571966, -936.796337);  }
7   	    353.525   	     421.77	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[115820] = Complex(1740.122739, -952.223997);  }
8   	    358.862   	    423.226	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[118331] = Complex(1755.856146, -944.894808);  }
9   	    367.861   	    424.412	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[116466] = Complex(1733.591696, -948.557624);  }
10   	     375.29   	    434.736	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[118663] = Complex(1738.735685, -937.093635);  }
11   	    382.024   	    434.736	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[118663] = Complex(1738.735685, -937.093635);  }
12   	    390.139   	    434.736	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[118663] = Complex(1738.735685, -937.093635);  }
13   	    396.072   	    434.736	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[118663] = Complex(1738.735685, -937.093635);  }
14   	    400.582   	    438.475	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[116429] = Complex(1734.123092, -948.869494);  }
15   	    404.783   	    438.475	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[116429] = Complex(1734.123092, -948.869494);  }
16   	     409.18   	    439.015	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[119647] = Complex(1761.865707, -937.911493);  }
17   	    411.724   	    439.015	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[119647] = Complex(1761.865707, -937.911493);  }
18   	    413.761   	    439.015	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[119647] = Complex(1761.865707, -937.911493);  }
19   	    415.291   	    439.373	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[118615] = Complex(1756.049895, -942.708359);  }
20   	    417.043   	    439.373	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[118615] = Complex(1756.049895, -942.708359);  }
21   	    419.356   	    439.533	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[119198] = Complex(1760.913999, -940.671170);  }
22   	    421.104   	    439.709	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[119832] = Complex(1767.326139, -938.829610);  }
23   	    421.895   	    439.709	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[119832] = Complex(1767.326139, -938.829610);  }
24   	    422.216   	    439.709	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[119832] = Complex(1767.326139, -938.829610);  }
25   	    423.359   	    439.709	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[119832] = Complex(1767.326139, -938.829610);  }
26   	    423.888   	    439.709	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[119832] = Complex(1767.326139, -938.829610);  }
27   	    424.763   	    439.709	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[119832] = Complex(1767.326139, -938.829610);  }
28   	    425.094   	    439.709	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[119832] = Complex(1767.326139, -938.829610);  }
29   	     425.49   	    439.709	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[119832] = Complex(1767.326139, -938.829610);  }
30   	    426.147   	    439.709	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[119832] = Complex(1767.326139, -938.829610);  }
31   	    427.377   	    439.709	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[119832] = Complex(1767.326139, -938.829610);  }
32   	     428.93   	    439.709	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[119832] = Complex(1767.326139, -938.829610);  }
33   	    430.728   	    439.709	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[119832] = Complex(1767.326139, -938.829610);  }
34   	    432.889   	    439.709	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[119832] = Complex(1767.326139, -938.829610);  }
35   	    434.373   	    439.709	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[119832] = Complex(1767.326139, -938.829610);  }
36   	    435.749   	    439.709	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[119832] = Complex(1767.326139, -938.829610);  }
37   	    436.604   	    439.709	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[119832] = Complex(1767.326139, -938.829610);  }
38   	    437.253   	    439.709	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[119832] = Complex(1767.326139, -938.829610);  }
39   	    437.741   	     439.84	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619);  }
40   	    438.071   	     439.84	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619);  }
41   	     438.32   	     439.84	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619);  }
42   	    438.532   	     439.84	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619);  }
43   	    438.536   	     439.84	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619);  }
44   	    438.621   	     439.84	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619);  }
45   	    438.621   	     439.84	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619);  }
46   	    438.748   	     439.84	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619);  }
47   	    438.841   	     439.84	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619);  }
0   	    293.302   	    460.253	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[227027] = Complex(256.825074, -523.060499);  }
1   	    311.493   	    465.437	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[210002] = Complex(-112.044354, -365.282480);  }
2   	    327.649   	    466.044	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[221349] = Complex(254.934042, -352.067713);  }
3   	    339.653   	    466.087	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[212267] = Complex(-76.172242, -410.267728);  }
4   	    359.461   	    466.495	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[211754] = Complex(-77.256853, -407.402282);  }
5   	    371.862   	    467.392	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[214772] = Complex(112.905692, -388.251176);  }
6   	    389.806   	    467.392	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[214772] = Complex(112.905692, -388.251176);  }
7   	    402.555   	    467.392	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[214772] = Complex(112.905692, -388.251176);  }
8   	    413.832   	    467.818	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[215409] = Complex(107.988219, -393.074024);  }
9   	    425.719   	    467.818	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[215409] = Complex(107.988219, -393.074024);  }
10   	    433.597   	    480.163	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256);  }
11   	    440.809   	    480.163	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256);  }
12   	    446.122   	    480.163	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256);  }
13   	    450.629   	    480.163	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256);  }
14   	      453.7   	    480.163	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256);  }
0   	    279.679   	    448.433	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[385187] = Complex(-129.901170, 112.813000);  }
1   	     304.45   	    464.896	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[368521] = Complex(-7.801221, -145.443334);  }
2   	    326.451   	    464.896	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[368521] = Complex(-7.801221, -145.443334);  }
3   	    351.138   	    464.896	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[368521] = Complex(-7.801221, -145.443334);  }
4   	    373.821   	    465.354	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[307869] = Complex(-122.130018, -330.853422);  }
5   	    386.806   	    469.261	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[308907] = Complex(271.144013, -180.978780);  }
6   	    401.686   	    472.854	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[315701] = Complex(227.122079, -228.310938);  }
7   	    413.904   	    481.891	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[317491] = Complex(206.419888, -244.298727);  }
8   	    419.219   	    481.891	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[317491] = Complex(206.419888, -244.298727);  }
9   	    433.831   	    484.465	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316636] = Complex(206.495633, -239.323339);  }
10   	    440.195   	    485.448	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316745] = Complex(206.450395, -240.500200);  }
11   	    443.529   	    485.448	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316745] = Complex(206.450395, -240.500200);  }
12   	    451.757   	    485.448	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316745] = Complex(206.450395, -240.500200);  }
13   	    455.657   	    485.448	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316745] = Complex(206.450395, -240.500200);  }
14   	    458.254   	    502.387	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316354] = Complex(206.418640, -245.176215);  }
15   	    461.224   	    502.387	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316354] = Complex(206.418640, -245.176215);  }
16   	    465.265   	    502.989	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[317124] = Complex(202.703441, -247.877908);  }
17   	    468.019   	    503.101	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316859] = Complex(205.493136, -241.725899);  }
18   	    469.256   	    503.205	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316696] = Complex(205.935615, -240.403842);  }
19   	    471.546   	    503.205	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316696] = Complex(205.935615, -240.403842);  }
20   	    473.498   	    503.205	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316696] = Complex(205.935615, -240.403842);  }
21   	      475.1   	    503.998	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316679] = Complex(207.004969, -239.566634);  }
22   	    478.036   	    503.998	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316679] = Complex(207.004969, -239.566634);  }
23   	    478.629   	    503.998	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316679] = Complex(207.004969, -239.566634);  }
24   	    478.856   	    504.014	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316870] = Complex(205.509262, -241.843486);  }
25   	    480.207   	    504.014	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316870] = Complex(205.509262, -241.843486);  }
26   	    482.268   	    521.643	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316736] = Complex(206.453702, -240.324123);  }
27   	     484.79   	     521.65	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270);  }
0   	    298.086   	    511.415	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[477720] = Complex(592.767545, 705.451560);  }
1   	    322.256   	    511.623	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[564273] = Complex(27.942239, -57.896978);  }
2   	    358.348   	    515.029	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[561974] = Complex(-192.885186, 138.757416);  }
3   	    390.546   	    522.705	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[519819] = Complex(-160.434085, 5.300853);  }
