step	cost_avg	cost_best	solution_best
33   	    254.144   	    254.214	{ map[4552] = Complex(1231.881956, -1335.792292);  }
34   	    254.164   	    254.214	{ map[4552] = Complex(1231.834849, -1335.667746);  }
35   	    254.203   	    254.214	{ map[4552] = Complex(1231.834849, -1335.667746);  }
36   	    254.203   	    254.214	{ map[4553] = Complex(1233.303257, -1335.756203);  }
37   	    254.203   	    254.214	{ map[4553] = Complex(1233.305627, -1335.640409);  }
38   	    254.213   	    254.214	{ map[4553] = Complex(1233.305627, -1335.640409);  }
39   	    254.214   	    254.214	{ map[4553] = Complex(1233.305627, -1335.640409);  }
40   	    254.214   	    254.214	{ map[4553] = Complex(1233.305627, -1335.640409);  }
41   	    254.214   	    254.214	{ map[4553] = Complex(1233.305627, -1335.640409);  }
42   	    254.214   	    254.214	{ map[4553] = Complex(1233.265746, -1335.642667);  }
43   	    254.214   	    254.214	{ map[4553] = Complex(1233.180652, -1335.707330);  }
44   	    254.214   	    254.214	{ map[4553] = Complex(1233.185162, -1335.681869);  }
45   	    254.214   	    254.214	{ map[4553] = Complex(1233.184525, -1335.681776);  }
46   	    254.214   	    254.214	{ map[4553] = Complex(1233.168287, -1335.689096);  }
47   	    254.214   	    254.214	{ map[4553] = Complex(1233.176504, -1335.671848);  }
48   	    254.214   	    254.214	{ map[4553] = Complex(1233.194745, -1335.636819);  }
49   	    254.214   	    254.214	{ map[4553] = Complex(1233.218036, -1335.577614);  }
50   	    254.214   	    254.214	{ map[4553] = Complex(1233.218036, -1335.577614);  }
51   	    254.214   	    254.214	{ map[4553] = Complex(1233.218036, -1335.577614);  }
52   	    254.214   	    254.214	{ map[4553] = Complex(1233.193207, -1335.558339);  }
53   	    254.214   	    254.214	{ map[4553] = Complex(1233.136093, -1335.560063);  }
54   	    254.214   	    254.214	{ map[4553] = Complex(1233.136093, -1335.560063);  }
55   	    254.214   	    254.214	{ map[4553] = Complex(1233.138339, -1335.543217);  }
56   	    254.214   	    254.214	{ map[4553] = Complex(1233.138339, -1335.543217);  }
57   	    254.214   	    254.214	{ map[4553] = Complex(1233.138199, -1335.538170);  }
58   	    254.214   	    254.214	{ map[4553] = Complex(1233.129609, -1335.550030);  }
59   	    254.214   	    254.214	{ map[4553] = Complex(1233.134232, -1335.541181);  }
60   	    254.214   	    254.214	{ map[4553] = Complex(1233.127941, -1335.544527);  }
61   	    254.214   	    254.214	{ map[4553] = Complex(1233.095752, -1335.447861);  }
62   	    254.214   	    254.214	{ map[4553] = Complex(1233.095752, -1335.447861);  }
63   	    254.214   	    254.214	{ map[4553] = Complex(1233.080827, -1335.448387);  }
64   	    254.214   	    254.214	{ map[4553] = Complex(1233.080827, -1335.448387);  }
65   	    254.214   	    254.214	{ map[4553] = Complex(1233.074578, -1335.456488);  }
66   	    254.214   	    254.214	{ map[4553] = Complex(1233.074578, -1335.456488);  }
67   	    254.214   	    254.214	{ map[4553] = Complex(1233.081898, -1335.428785);  }
68   	    254.214   	    254.214	{ map[4553] = Complex(1233.081898, -1335.428785);  }
69   	    254.214   	    254.214	{ map[4553] = Complex(1233.078999, -1335.426397);  }
0   	    130.174   	    273.311	{ map[4553] = Complex(1233.078999, -1335.426397); map[17978] = Complex(358.887132, 978.507563);  }
1   	     145.08   	    273.311	{ map[4553] = Complex(1233.078999, -1335.426397); map[17978] = Complex(358.887132, 978.507563);  }
2   	    176.479   	    273.311	{ map[4553] = Complex(1233.078999, -1335.426397); map[17978] = Complex(358.887132, 978.507563);  }
3   	    201.405   	    273.311	{ map[4553] = Complex(1233.078999, -1335.426397); map[17978] = Complex(358.887132, 978.507563);  }
4   	    218.383   	    273.311	{ map[4553] = Complex(1233.078999, -1335.426397); map[17978] = Complex(358.887132, 978.507563);  }
5   	    229.498   	    297.382	{ map[4553] = Complex(1233.078999, -1335.426397); map[16611] = Complex(901.913558, 1157.353354);  }
6   	    238.776   	    297.382	{ map[4553] = Complex(1233.078999, -1335.426397); map[16611] = Complex(901.913558, 1157.353354);  }
7   	    247.362   	    297.382	{ map[4553] = Complex(1233.078999, -1335.426397); map[16611] = Complex(901.913558, 1157.353354);  }
8   	    251.602   	    297.382	{ map[4553] = Complex(1233.078999, -1335.426397); map[16611] = Complex(901.913558, 1157.353354);  }
9   	    258.203   	    297.719	{ map[4553] = Complex(1233.078999, -1335.426397); map[16499] = Complex(925.028866, 1150.237010);  }
10   	    263.694   	    299.188	{ map[4553] = Complex(1233.078999, -1335.426397); map[18097] = Complex(670.206114, 1282.322057);  }
11   	     268.87   	    299.188	{ map[4553] = Complex(1233.078999, -1335.426397); map[18097] = Complex(670.206114, 1282.322057);  }
12   	    274.245   	    299.188	{ map[4553] = Complex(1233.078999, -1335.426397); map[18097] = Complex(670.206114, 1282.322057);  }
13   	    280.127   	    302.158	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386);  }
14   	    284.596   	    302.158	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386);  }
15   	    287.887   	    302.158	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386);  }
16   	    289.106   	    302.158	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386);  }
17   	    290.356   	    302.158	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386);  }
18   	    291.344   	    302.158	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386);  }
19   	    293.079   	    302.158	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386);  }
20   	    294.317   	    302.158	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386);  }
21   	    294.776   	    302.158	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386);  }
22   	    295.524   	    302.158	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386);  }
23   	    296.048   	    302.158	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386);  }
24   	    296.298   	    302.158	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386);  }
25   	    296.645   	    302.158	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386);  }
26   	    296.882   	    302.158	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386);  }
27   	    297.139   	    302.158	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386);  }
28   	     297.33   	    302.158	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386);  }
29   	     297.43   	    302.158	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386);  }
30   	     297.53   	    302.158	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386);  }
31   	    297.589   	    302.158	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386);  }
32   	     297.63   	    302.158	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386);  }
33   	    297.641   	    302.158	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386);  }
0   	    210.031   	    310.704	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[33302] = Complex(-176.945892, -8.293852);  }
1   	    221.378   	    315.617	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[38609] = Complex(-341.718985, 18.280819);  }
2   	    239.444   	    317.027	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[41155] = Complex(331.520728, -422.724054);  }
3   	    257.186   	    318.344	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[36871] = Complex(-512.772620, -349.879411);  }
4   	    273.149   	    319.595	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[35761] = Complex(-221.785980, -356.843417);  }
5   	    285.852   	    320.332	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[36687] = Complex(-428.515465, -359.607669);  }
6   	    293.809   	     344.69	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818);  }
7   	    300.143   	     344.69	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818);  }
8   	    305.023   	     344.69	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818);  }
9   	    307.585   	     344.69	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818);  }
10   	    311.371   	     344.69	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818);  }
11   	    314.193   	     344.69	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818);  }
12   	    317.478   	     344.69	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818);  }
13   	    323.217   	     344.69	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818);  }
14   	    328.087   	     344.69	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818);  }
15   	    332.509   	     344.69	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818);  }
16   	    335.161   	     344.69	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818);  }
17   	    336.735   	     344.69	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818);  }
18   	    338.331   	     344.69	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818);  }
19   	     339.36   	     344.69	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818);  }
20   	    340.243   	     344.69	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818);  }
21   	    341.226   	     344.69	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818);  }
22   	    342.009   	     344.69	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818);  }
23   	    342.429   	     344.69	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818);  }
24   	    343.001   	     344.69	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818);  }
25   	     343.14   	     344.69	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818);  }
26   	    343.333   	     344.69	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818);  }
0   	    222.194   	    359.893	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[83931] = Complex(-385.719700, 1137.150564);  }
1   	    244.009   	    365.985	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[101400] = Complex(180.469868, -114.693616);  }
2   	    267.546   	    365.985	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[101400] = Complex(180.469868, -114.693616);  }
3   	    289.359   	    365.985	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[101400] = Complex(180.469868, -114.693616);  }
4   	    308.737   	    380.229	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[101383] = Complex(-497.285963, -393.062105);  }
5   	    321.656   	    380.229	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[101383] = Complex(-497.285963, -393.062105);  }
6   	     336.03   	    380.229	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[101383] = Complex(-497.285963, -393.062105);  }
7   	    343.791   	    380.229	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[101383] = Complex(-497.285963, -393.062105);  }
8   	    350.745   	    389.569	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[101093] = Complex(81.932333, -213.027471);  }
9   	    353.281   	    391.454	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88231] = Complex(-660.721260, 619.150808);  }
10   	    357.008   	    391.454	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88230] = Complex(-660.718447, 619.081026);  }
11   	    359.662   	    391.454	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88230] = Complex(-660.718447, 619.081026);  }
12   	    363.827   	    391.454	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88230] = Complex(-660.718447, 619.081026);  }
13   	    367.586   	    391.454	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88230] = Complex(-660.718447, 619.081026);  }
14   	    371.323   	    391.454	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88230] = Complex(-660.718447, 619.081026);  }
15   	     373.61   	    391.454	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88230] = Complex(-660.718447, 619.081026);  }
16   	     375.68   	    391.454	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88230] = Complex(-660.718447, 619.081026);  }
17   	    377.487   	    391.454	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88230] = Complex(-660.718447, 619.081026);  }
18   	    379.639   	    391.454	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88230] = Complex(-660.718447, 619.081026);  }
19   	    381.794   	    391.454	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88230] = Complex(-660.718447, 619.081026);  }
20   	    383.986   	    391.454	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88230] = Complex(-660.718447, 619.081026);  }
21   	    385.288   	    391.455	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88230] = Complex(-660.674768, 619.115987);  }
22   	    386.361   	    391.455	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88230] = Complex(-660.674768, 619.115987);  }
23   	    387.456   	    391.455	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88230] = Complex(-660.674768, 619.115987);  }
24   	    388.359   	    391.455	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88230] = Complex(-660.680804, 619.097099);  }
25   	    388.954   	    391.455	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88230] = Complex(-660.693016, 619.084251);  }
26   	    389.465   	    391.455	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88230] = Complex(-660.687074, 619.089024);  }
27   	    389.799   	    391.455	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88230] = Complex(-660.700918, 619.073857);  }
28   	    390.121   	    391.455	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88229] = Complex(-660.637752, 619.088240);  }
29   	    390.436   	    391.456	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88229] = Complex(-660.675330, 618.993849);  }
30   	    390.571   	    391.456	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88229] = Complex(-660.675330, 618.993849);  }
31   	    390.771   	    391.456	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88229] = Complex(-660.675330, 618.993849);  }
0   	    311.761   	    407.768	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88229] = Complex(-660.675330, 618.993849); map[104779] = Complex(-699.986196, -830.475882);  }
1   	    326.084   	    427.796	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88229] = Complex(-660.675330, 618.993849); map[117739] = Complex(-157.206202, -882.472851);  }
2   	    341.575   	    432.383	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88229] = Complex(-660.675330, 618.993849); map[109819] = Complex(-240.220824, -527.492494);  }
3   	    356.869   	    432.383	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88229] = Complex(-660.675330, 618.993849); map[109819] = Complex(-240.220824, -527.492494);  }
4   	    369.577   	    432.383	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88229] = Complex(-660.675330, 618.993849); map[109819] = Complex(-240.220824, -527.492494);  }
5   	    382.259   	    432.383	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88229] = Complex(-660.675330, 618.993849); map[109819] = Complex(-240.220824, -527.492494);  }
6   	    387.344   	    432.383	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88229] = Complex(-660.675330, 618.993849); map[109819] = Complex(-240.220824, -527.492494);  }
7   	    395.517   	    432.383	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88229] = Complex(-660.675330, 618.993849); map[109819] = Complex(-240.220824, -527.492494);  }
8   	    399.483   	    432.383	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88229] = Complex(-660.675330, 618.993849); map[109819] = Complex(-240.220824, -527.492494);  }
9   	    402.701   	    432.383	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88229] = Complex(-660.675330, 618.993849); map[109819] = Complex(-240.220824, -527.492494);  }
10   	    405.517   	    432.383	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88229] = Complex(-660.675330, 618.993849); map[109819] = Complex(-240.220824, -527.492494);  }
11   	    407.799   	    432.383	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88229] = Complex(-660.675330, 618.993849); map[109819] = Complex(-240.220824, -527.492494);  }
12   	    410.634   	    432.383	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88229] = Complex(-660.675330, 618.993849); map[109819] = Complex(-240.220824, -527.492494);  }
13   	     415.17   	    432.383	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88229] = Complex(-660.675330, 618.993849); map[109819] = Complex(-240.220824, -527.492494);  }
14   	     418.43   	    432.383	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88229] = Complex(-660.675330, 618.993849); map[109819] = Complex(-240.220824, -527.492494);  }
15   	    420.777   	    432.383	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88229] = Complex(-660.675330, 618.993849); map[109819] = Complex(-240.220824, -527.492494);  }
16   	    423.252   	    432.383	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88229] = Complex(-660.675330, 618.993849); map[109819] = Complex(-240.220824, -527.492494);  }
17   	    424.327   	    432.383	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88229] = Complex(-660.675330, 618.993849); map[109819] = Complex(-240.220824, -527.492494);  }
0   	    371.092   	     445.53	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88229] = Complex(-660.675330, 618.993849); map[109819] = Complex(-240.220824, -527.492494); map[132547] = Complex(63.613723, 415.837756);  }
1   	    382.231   	    448.373	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88229] = Complex(-660.675330, 618.993849); map[109819] = Complex(-240.220824, -527.492494); map[153730] = Complex(1433.085553, 1468.183086);  }
2   	    398.526   	    452.303	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88229] = Complex(-660.675330, 618.993849); map[109819] = Complex(-240.220824, -527.492494); map[170501] = Complex(-213.861407, 704.536681);  }
3   	     413.51   	    452.303	{ map[4553] = Complex(1233.078999, -1335.426397); map[17226] = Complex(1100.992114, 1137.934386); map[39688] = Complex(257.693588, -397.893818); map[88229] = Complex(-660.675330, 618.993849); map[109819] = Complex(-240.220824, -527.492494); map[170501] = Complex(-213.861407, 704.536681);  }
